"gene_id","gene_name"
"ENSG00000204363","SPANXN5"
"ENSG00000204385","SLC44A4"
"ENSG00000204388","HSPA1B"
"ENSG00000204389","HSPA1A"
"ENSG00000204390","HSPA1L"
"ENSG00000204396","VWA7"
"ENSG00000204516","MICB"
"ENSG00000204520","MICA"
"ENSG00000204524","ZNF805"
"ENSG00000204569","PPP1R10"
"ENSG00000204642","HLA-F"
"ENSG00000204681","GABBR1"
"ENSG00000204713","TRIM27"
"ENSG00000204842","ATXN2"
"ENSG00000204859","ZBTB48"
"ENSG00000204920","ZNF155"
"ENSG00000204946","ZNF783"
"ENSG00000205045","SLFN12L"
"ENSG00000205085","FAM71F2"
"ENSG00000205189","ZBTB10"
"ENSG00000205250","E2F4"
"ENSG00000205307","SAP25"
"ENSG00000205517","RGL3"
"ENSG00000205560","CPT1B"
"ENSG00000205730","ITPRIPL2"
"ENSG00000205853","RFPL3S"
"ENSG00000205885","C1RL-AS1"
"ENSG00000205890","AC108134.1"
"ENSG00000205903","ZNF316"
"ENSG00000206344","HCG27"
"ENSG00000206573","THUMPD3-AS1"
"ENSG00000211448","DIO2"
"ENSG00000213020","ZNF611"
"ENSG00000213047","DENND1B"
"ENSG00000213096","ZNF254"
"ENSG00000213199","ASIC3"
"ENSG00000213341","CHUK"
"ENSG00000213398","LCAT"
"ENSG00000213445","SIPA1"
"ENSG00000213626","LBH"
"ENSG00000213722","DDAH2"
"ENSG00000213780","GTF2H4"
"ENSG00000213782","DDX47"
"ENSG00000213793","ZNF888"
"ENSG00000213859","KCTD11"
"ENSG00000213923","CSNK1E"
"ENSG00000214021","TTLL3"
"ENSG00000214022","REPIN1"
"ENSG00000214049","UCA1"
"ENSG00000214226","C17orf67"
"ENSG00000214548","MEG3"
"ENSG00000214575","CPEB1"
"ENSG00000215252","GOLGA8B"
"ENSG00000215375","MYL5"
"ENSG00000215440","NPEPL1"
"ENSG00000217128","FNIP1"
"ENSG00000220201","ZGLP1"
"ENSG00000221968","FADS3"
"ENSG00000221978","CCNL2"
"ENSG00000222041","CYTOR"
"ENSG00000223403","MEG9"
"ENSG00000223496","EXOSC6"
"ENSG00000223547","ZNF844"
"ENSG00000223685","LINC00571"
"ENSG00000223768","LINC00205"
"ENSG00000224251","AL391427.1"
"ENSG00000224621","AL451042.1"
"ENSG00000224660","SH3BP5-AS1"
"ENSG00000224975","INE1"
"ENSG00000225075","AL603832.1"
"ENSG00000225177","AL590617.2"
"ENSG00000225578","NCBP2-AS1"
"ENSG00000225663","MCRIP1"
"ENSG00000225697","SLC26A6"
"ENSG00000225828","FAM229A"
"ENSG00000225880","LINC00115"
"ENSG00000226179","LINC00685"
"ENSG00000226380","AC016831.1"
"ENSG00000226386","PARD3-AS1"
"ENSG00000226419","SLC16A1-AS1"
"ENSG00000226479","TMEM185B"
"ENSG00000226742","HSBP1L1"
"ENSG00000227533","SLC2A1-AS1"
"ENSG00000227676","LINC01068"
"ENSG00000227908","AC016596.1"
"ENSG00000227946","AC007383.2"
"ENSG00000227959","AL451042.2"
"ENSG00000228013","IL6R-AS1"
"ENSG00000228109","MELTF-AS1"
"ENSG00000228242","AC093495.1"
"ENSG00000228393","LINC01004"
"ENSG00000228436","AL139260.1"
"ENSG00000228549","BX284668.2"
"ENSG00000228737","AC008781.1"
"ENSG00000228817","BACH1-IT2"
"ENSG00000229124","VIM-AS1"
"ENSG00000229348","HYI-AS1"
"ENSG00000229373","LINC00452"
"ENSG00000230149","AL021707.3"
"ENSG00000230415","LINC01786"
"ENSG00000230532","AC091133.1"
"ENSG00000230753","ZNF341-AS1"
"ENSG00000230844","ZNF674-AS1"
"ENSG00000231290","APCDD1L-DT"
"ENSG00000231346","LINC01160"
"ENSG00000231638","LUARIS"
"ENSG00000231880","KF459542.1"
"ENSG00000231966","LINC02818"
"ENSG00000232023","LINC01807"
"ENSG00000232533","AC093673.1"
"ENSG00000232618","AL355304.1"
"ENSG00000232656","IDI2-AS1"
"ENSG00000232832","LMLN-AS1"
"ENSG00000232931","LINC00342"
"ENSG00000233016","SNHG7"
"ENSG00000233056","ERVH48-1"
"ENSG00000233230","AC079807.1"
"ENSG00000233421","LINC01783"
"ENSG00000233429","HOTAIRM1"
"ENSG00000233559","LINC00513"
"ENSG00000233930","KRTAP5-AS1"
"ENSG00000233937","AC008443.1"
"ENSG00000234199","LINC01191"
"ENSG00000234456","MAGI2-AS3"
"ENSG00000234771","SLC25A25-AS1"
"ENSG00000234776","C11orf94"
"ENSG00000234869","AL021392.1"
"ENSG00000235245","AL360181.2"
"ENSG00000235448","LURAP1L-AS1"
"ENSG00000235499","AC073046.1"
"ENSG00000236039","AC019117.1"
"ENSG00000236453","AC003092.1"
"ENSG00000236754","AC007666.1"
"ENSG00000237200","ZBTB40-IT1"
"ENSG00000237330","RNF223"
"ENSG00000237338","FTCD-AS1"
"ENSG00000237399","PITRM1-AS1"
"ENSG00000237686","AL109615.3"
"ENSG00000237781","AL356356.1"
"ENSG00000237950","AL357079.1"
"ENSG00000238120","LINC01589"
"ENSG00000238266","LINC00707"
"ENSG00000239305","RNF103"
"ENSG00000239569","KMT2E-AS1"
"ENSG00000239704","CDRT4"
"ENSG00000239857","GET4"
"ENSG00000240053","LY6G5B"
"ENSG00000240731","AL139287.1"
"ENSG00000241258","CRCP"
"ENSG00000241852","C8orf58"
"ENSG00000241878","PISD"
"ENSG00000242028","HYPK"
"ENSG00000242125","SNHG3"
"ENSG00000242247","ARFGAP3"
"ENSG00000242802","AP5Z1"
"ENSG00000243335","KCTD7"
"ENSG00000243716","NPIPB5"
"ENSG00000244165","P2RY11"
"ENSG00000244274","DBNDD2"
"ENSG00000244405","ETV5"
"ENSG00000244462","RBM12"
"ENSG00000244491","AL021707.5"
"ENSG00000244754","N4BP2L2"
"ENSG00000245317","AC008393.1"
"ENSG00000245522","LINC02709"
"ENSG00000245532","NEAT1"
"ENSG00000246350","AL049543.1"
"ENSG00000246560","UBE2D3-AS1"
"ENSG00000246985","SOCS2-AS1"
"ENSG00000247095","MIR210HG"
"ENSG00000247315","ZCCHC3"
"ENSG00000248323","LUCAT1"
"ENSG00000248476","BACH1-IT1"
"ENSG00000249087","ZNF436-AS1"
"ENSG00000249673","NOP14-AS1"
"ENSG00000249731","AC126768.2"
"ENSG00000249898","MCPH1-AS1"
"ENSG00000250067","YJEFN3"
"ENSG00000250133","HOXC-AS2"
"ENSG00000250410","AC112722.1"
"ENSG00000250506","CDK3"
"ENSG00000250742","LINC02381"
"ENSG00000251322","SHANK3"
"ENSG00000251369","ZNF550"
"ENSG00000251410","AC007106.1"
"ENSG00000251493","FOXD1"
"ENSG00000251562","MALAT1"
"ENSG00000251867","AC009812.1"
"ENSG00000253161","LINC01605"
"ENSG00000253200","AC037459.2"
"ENSG00000253251","SHLD3"
"ENSG00000253304","TMEM200B"
"ENSG00000253313","C1orf210"
"ENSG00000253352","TUG1"
"ENSG00000253476","AC091185.1"
"ENSG00000254207","AC100797.1"
"ENSG00000254400","AC091564.2"
"ENSG00000254484","AP002336.1"
"ENSG00000254548","AC105219.2"
"ENSG00000254554","AC080023.1"
"ENSG00000254574","AC105219.3"
"ENSG00000254648","AP000911.1"
"ENSG00000254815","AP006284.1"
"ENSG00000254911","SCARNA9"
"ENSG00000255026","AC136475.3"
"ENSG00000255031","AP002807.1"
"ENSG00000255150","EID3"
"ENSG00000255176","AP000941.1"
"ENSG00000255326","AP001922.5"
"ENSG00000255363","LINC02757"
"ENSG00000255423","EBLN2"
"ENSG00000255521","AL356215.1"
"ENSG00000255920","CCND2-AS1"
"ENSG00000256087","ZNF432"
"ENSG00000256152","AC027290.1"
"ENSG00000256448","AP000763.3"
"ENSG00000256525","POLG2"
"ENSG00000257086","AP001453.2"
"ENSG00000257475","AC068888.2"
"ENSG00000257594","GALNT4"
"ENSG00000257702","LBX2-AS1"
"ENSG00000258099","ATXN2-AS"
"ENSG00000258441","LINC00641"
"ENSG00000258559","AC005519.1"
"ENSG00000258667","HIF1A-AS3"
"ENSG00000258717","AL132711.1"
"ENSG00000258727","AL135999.1"
"ENSG00000258839","MC1R"
"ENSG00000258890","CEP95"
"ENSG00000258944","AC004846.2"
"ENSG00000259001","AL355075.4"
"ENSG00000259322","AC090607.1"
"ENSG00000259366","AC108449.2"
"ENSG00000259659","AC009996.1"
"ENSG00000259744","AC009269.4"
"ENSG00000259775","AL138976.2"
"ENSG00000259972","AC009120.2"
"ENSG00000260032","NORAD"
"ENSG00000260035","AC051619.8"
"ENSG00000260182","AC120498.2"
"ENSG00000260186","LINC02137"
"ENSG00000260231","KDM7A-DT"
"ENSG00000260239","LINC02533"
"ENSG00000260368","AC027373.1"
"ENSG00000260428","SCX"
"ENSG00000260563","AC132872.1"
"ENSG00000260565","ERVK13-1"
"ENSG00000260708","AL118516.1"
"ENSG00000260710","AC120498.4"
"ENSG00000260751","AC008870.2"
"ENSG00000260805","AC092803.1"
"ENSG00000260807","AC009041.2"
"ENSG00000260852","FBXL19-AS1"
"ENSG00000260911","AC135050.3"
"ENSG00000260942","CAPN10-DT"
"ENSG00000260948","AL390195.2"
"ENSG00000260996","BX255925.1"
"ENSG00000261026","AC105046.1"
"ENSG00000261101","AC234775.3"
"ENSG00000261114","AC012181.1"
"ENSG00000261150","EPPK1"
"ENSG00000261270","AC012181.2"
"ENSG00000261286","ATP2C2-AS1"
"ENSG00000261324","AC010168.2"
"ENSG00000261441","AC124068.2"
"ENSG00000261485","PAN3-AS1"
"ENSG00000261488","TBILA"
"ENSG00000261609","GAN"
"ENSG00000261644","AC007728.2"
"ENSG00000261770","AC006504.1"
"ENSG00000261888","AC144831.1"
"ENSG00000261889","AC108134.2"
"ENSG00000262001","DLGAP1-AS2"
"ENSG00000262160","AC020978.5"
"ENSG00000262202","AC007952.4"
"ENSG00000262246","CORO7"
"ENSG00000262445","AC099684.2"
"ENSG00000262533","AC090617.3"
"ENSG00000262766","AC135050.5"
"ENSG00000262903","AC027796.4"
"ENSG00000263050","AC090617.5"
"ENSG00000263574","AC125421.1"
"ENSG00000263823","AC009831.1"
"ENSG00000263956","NBPF11"
"ENSG00000264269","AC016866.1"
"ENSG00000264290","AC104564.3"
"ENSG00000264522","OTUD7B"
"ENSG00000264635","AP001020.2"
"ENSG00000265491","RNF115"
"ENSG00000266236","NARF-IT1"
"ENSG00000266338","NBPF15"
"ENSG00000266490","AC127024.5"
"ENSG00000266498","AC055811.3"
"ENSG00000266897","AC005546.1"
"ENSG00000266980","AC087289.1"
"ENSG00000266993","AL050343.2"
"ENSG00000267064","UXT-AS1"
"ENSG00000267169","AC022098.1"
"ENSG00000267270","PARD6G-AS1"
"ENSG00000267317","AC027307.2"
"ENSG00000267504","AC090236.2"
"ENSG00000267519","AC020916.1"
"ENSG00000267577","AC010327.4"
"ENSG00000267632","AC067852.3"
"ENSG00000267680","ZNF224"
"ENSG00000267688","KF456478.1"
"ENSG00000267796","LIN37"
"ENSG00000267898","AC026803.2"
"ENSG00000267919","AC009955.2"
"ENSG00000268006","PTOV1-AS1"
"ENSG00000268043","NBPF12"
"ENSG00000268093","AC022154.1"
"ENSG00000268205","AC005261.1"
"ENSG00000268320","SCGB1C2"
"ENSG00000268403","AC132192.2"
"ENSG00000268471","MIR4453HG"
"ENSG00000268584","AC073389.1"
"ENSG00000268655","AC008687.4"
"ENSG00000268670","AC016586.1"
"ENSG00000268858","AL118506.1"
"ENSG00000268945","AC010422.2"
"ENSG00000269053","AC010319.3"
"ENSG00000269275","AC020922.3"
"ENSG00000269335","IKBKG"
"ENSG00000269352","PTOV1-AS2"
"ENSG00000269688","AC008982.2"
"ENSG00000269713","NBPF9"
"ENSG00000269834","ZNF528-AS1"
"ENSG00000269858","EGLN2"
"ENSG00000269900","RMRP"
"ENSG00000269925","Z98884.2"
"ENSG00000269929","AL158152.1"
"ENSG00000269938","AC068790.2"
"ENSG00000269951","AC090181.2"
"ENSG00000269971","AL020997.2"
"ENSG00000269993","KC877982.1"
"ENSG00000270012","AC232271.1"
"ENSG00000270022","Z93241.1"
"ENSG00000270061","AC068790.5"
"ENSG00000270066","AL356488.2"
"ENSG00000270069","MIR222HG"
"ENSG00000270103","AL360012.1"
"ENSG00000270108","AL049840.6"
"ENSG00000270141","TERC"
"ENSG00000270157","AC004918.4"
"ENSG00000270177","AC104109.2"
"ENSG00000270195","AC016773.1"
"ENSG00000270482","AC026367.1"
"ENSG00000270640","AC104695.4"
"ENSG00000271303","SRXN1"
"ENSG00000271344","AC018638.6"
"ENSG00000271533","Z83843.1"
"ENSG00000271795","AC011337.1"
"ENSG00000271991","AC013400.1"
"ENSG00000272030","AL162258.2"
"ENSG00000272081","AC008972.2"
"ENSG00000272141","AL390719.2"
"ENSG00000272145","NFYC-AS1"
"ENSG00000272159","AC087623.3"
"ENSG00000272183","AC005041.3"
"ENSG00000272217","AL645940.1"
"ENSG00000272256","AC044849.1"
"ENSG00000272263","AC034198.2"
"ENSG00000272333","KMT2B"
"ENSG00000272391","POM121C"
"ENSG00000272449","AL139246.5"
"ENSG00000272455","AL391244.2"
"ENSG00000272457","AC113194.1"
"ENSG00000272468","AL021807.1"
"ENSG00000272512","AL645608.7"
"ENSG00000272619","AC093673.2"
"ENSG00000272669","AL021707.6"
"ENSG00000272734","ADIRF-AS1"
"ENSG00000272735","AC007881.3"
"ENSG00000272812","AC004908.2"
"ENSG00000272836","AL022328.1"
"ENSG00000272886","DCP1A"
"ENSG00000272899","ATP6V1FNB"
"ENSG00000272906","AL353708.3"
"ENSG00000272994","AC012360.3"
"ENSG00000273001","AL731533.2"
"ENSG00000273002","AL355388.2"
"ENSG00000273038","AL365203.2"
"ENSG00000273096","AL021707.8"
"ENSG00000273117","AC144652.1"
"ENSG00000273137","AL022328.2"
"ENSG00000273142","LINC02604"
"ENSG00000273145","BX537318.1"
"ENSG00000273204","AC104506.1"
"ENSG00000273210","AP001437.1"
"ENSG00000273284","AP001033.2"
"ENSG00000273306","AC018690.1"
"ENSG00000273344","PAXIP1-AS1"
"ENSG00000273356","LINC02019"
"ENSG00000273466","AC012510.1"
"ENSG00000273542","HIST1H4K"
"ENSG00000273559","CWC25"
"ENSG00000273568","AC131009.3"
"ENSG00000273604","EPOP"
"ENSG00000273703","HIST1H2BM"
"ENSG00000273759","AL117379.1"
"ENSG00000273802","HIST1H2BG"
"ENSG00000274213","AC015912.3"
"ENSG00000274290","HIST1H2BE"
"ENSG00000274383","AC103691.1"
"ENSG00000274528","AC090970.2"
"ENSG00000274561","AC005332.3"
"ENSG00000274565","AC080038.1"
"ENSG00000274618","HIST1H4F"
"ENSG00000274678","AC106886.3"
"ENSG00000274737","AC004466.2"
"ENSG00000274750","HIST1H3E"
"ENSG00000274818","AC004825.2"
"ENSG00000274828","AC068473.5"
"ENSG00000274925","ZKSCAN2-DT"
"ENSG00000274943","AC079684.1"
"ENSG00000274997","HIST1H2AH"
"ENSG00000275023","MLLT6"
"ENSG00000275055","AC011468.5"
"ENSG00000275056","AC020663.3"
"ENSG00000275092","AL031710.2"
"ENSG00000275126","HIST1H4L"
"ENSG00000275180","AC048341.2"
"ENSG00000275216","AL161431.1"
"ENSG00000275221","HIST1H2AK"
"ENSG00000275379","HIST1H3I"
"ENSG00000275484","AP003419.3"
"ENSG00000275713","HIST1H2BH"
"ENSG00000275714","HIST1H3A"
"ENSG00000275764","AC092747.4"
"ENSG00000275765","AC091982.3"
"ENSG00000275832","ARHGAP23"
"ENSG00000275888","AC132872.3"
"ENSG00000275894","AL021578.1"
"ENSG00000275895","U2AF1L5"
"ENSG00000276216","AC245014.3"
"ENSG00000276410","HIST1H2BB"
"ENSG00000276445","AC005393.1"
"ENSG00000276523","AC025287.3"
"ENSG00000276603","AL109614.1"
"ENSG00000276791","AC092117.1"
"ENSG00000276900","AC023157.3"
"ENSG00000276903","HIST1H2AL"
"ENSG00000276916","AL442125.2"
"ENSG00000276966","HIST1H4E"
"ENSG00000277075","HIST1H2AE"
"ENSG00000277157","HIST1H4D"
"ENSG00000277224","HIST1H2BF"
"ENSG00000277258","PCGF2"
"ENSG00000277310","AC090246.1"
"ENSG00000277476","AC005332.5"
"ENSG00000277558","AL109923.1"
"ENSG00000277602","AC005363.2"
"ENSG00000277775","HIST1H3F"
"ENSG00000277895","AC135279.4"
"ENSG00000278000","AC139100.2"
"ENSG00000278224","PRICKLE4"
"ENSG00000278311","GGNBP2"
"ENSG00000278341","AC138028.6"
"ENSG00000278463","HIST1H2AB"
"ENSG00000278588","HIST1H2BI"
"ENSG00000278600","AC015871.4"
"ENSG00000278611","ZNF426-DT"
"ENSG00000278637","HIST1H4A"
"ENSG00000278705","HIST1H4B"
"ENSG00000278730","AC005332.6"
"ENSG00000278828","HIST1H3H"
"ENSG00000279529","AC008764.8"
"ENSG00000281183","NPTN-IT1"
"ENSG00000281491","DNAJB5-DT"
"ENSG00000281649","EBLN3P"
"ENSG00000282508","LINC01002"
"ENSG00000282885","AL627171.2"
"ENSG00000282936","AC004706.3"
"ENSG00000282977","PCBP2-OT1"
"ENSG00000283154","IQCJ-SCHIP1"
"ENSG00000284642","AL139424.2"
"ENSG00000285106","AC016831.7"
"ENSG00000285244","DINOL"
"ENSG00000285646","AL021155.5"
"ENSG00000285737","LINC02680"
"ENSG00000285796","AL162458.1"
"ENSG00000286380","AC084864.2"
"ENSG00000286522","HIST1H3B"
"ENSG00000286570","AC104304.3"
"ENSG00000286741","AC008766.1"
"ENSG00000286755","AC135893.1"
"ENSG00000286948","AP000867.5"
"ENSG00000286952","AC093928.1"
"ENSG00000287001","AC010624.5"
"ENSG00000287080","HIST1H3C"
"ENSG00000287168","AL512625.3"
"ENSG00000287175","AL513303.1"
"ENSG00000287553","AC090617.10"
"ENSG00000287601","BX323046.2"
"ENSG00000287697","Z99127.4"
"ENSG00000287737","AC132872.5"
"ENSG00000287766","AC006130.3"
"ENSG00000287979","AC253572.2"
